ts,sessionId,page,auth,method,status,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration,year,month,hour,day
2026-08-07T23:02:12.000+07:00,206,NextSong,Logged In,PUT,200,paid,23,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Jack Johnson,Fortunate Fool,228.70158,2026,8,23,7
2026-08-07T23:03:24.000+07:00,92,NextSong,Logged In,PUT,200,paid,10,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Roger Sanchez,Lost,532.37506,2026,8,23,7
2026-08-07T23:06:00.000+07:00,206,NextSong,Logged In,PUT,200,paid,24,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Havok,Monologue With the Sky,238.07954,2026,8,23,7
2026-08-07T23:09:58.000+07:00,206,NextSong,Logged In,PUT,200,paid,25,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Flora Purim,Latinas,222.9024,2026,8,23,7
2026-08-07T23:12:16.000+07:00,92,NextSong,Logged In,PUT,200,paid,11,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Speaker,Joking,188.29016,2026,8,23,7
2026-08-07T23:13:24.000+07:00,191,NextSong,Logged In,PUT,200,paid,19,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,BÃ©zu,Le chacha des gorilles,275.3824,2026,8,23,7
2026-08-07T23:13:40.000+07:00,206,NextSong,Logged In,PUT,200,paid,26,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Ana Popovic,Shadow After Dark,263.83627,2026,8,23,7
2026-08-07T23:15:24.000+07:00,92,NextSong,Logged In,PUT,200,paid,12,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Chet Atkins,Get Up & Go,173.68771,2026,8,23,7
2026-08-07T23:17:59.000+07:00,191,NextSong,Logged In,PUT,200,paid,20,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Sticky Fingaz & Omar Epps,Don't Owe Me Nothin',142.86322,2026,8,23,7
2026-08-07T23:18:03.000+07:00,206,NextSong,Logged In,PUT,200,paid,27,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Willie Barcena,Love & Romance,163.76118,2026,8,23,7
2026-08-07T23:18:17.000+07:00,92,NextSong,Logged In,PUT,200,paid,13,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Eric Demarsan,ValÃ©rie,91.45424,2026,8,23,7
2026-08-07T23:19:48.000+07:00,92,NextSong,Logged In,PUT,200,paid,14,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Sound Field,CrossBreed,564.37506,2026,8,23,7
2026-08-07T23:20:21.000+07:00,191,NextSong,Logged In,PUT,200,paid,21,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Lily Allen,Everyone's At It,277.83792,2026,8,23,7
2026-08-07T23:20:46.000+07:00,206,NextSong,Logged In,PUT,200,paid,28,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Los Morros Del Norte,Raza Cristalera,130.76852,2026,8,23,7
2026-08-07T23:20:49.000+07:00,206,Downgrade,Logged In,GET,200,paid,29,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,,,,2026,8,23,7
2026-08-07T23:22:56.000+07:00,206,NextSong,Logged In,PUT,200,paid,30,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Emeneya,Maloba pamba,552.3587,2026,8,23,7
2026-08-07T23:24:58.000+07:00,191,NextSong,Logged In,PUT,200,paid,22,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Y&T,Black Tiger,275.9571,2026,8,23,7
2026-08-07T23:29:12.000+07:00,92,NextSong,Logged In,PUT,200,paid,15,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Karen Peck And New River,My God Will Always Be Enough,280.5024,2026,8,23,7
2026-08-07T23:29:33.000+07:00,191,NextSong,Logged In,PUT,200,paid,23,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Murphy Lee / Zee,Murphy Lee,268.90405,2026,8,23,7
2026-08-07T23:32:08.000+07:00,206,NextSong,Logged In,PUT,200,paid,31,Denville,,NJ,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.490462,40.887246,44,Mathews,Coen,M,1628311645000,Dean Evenson,Gateway,203.93752,2026,8,23,7
2026-08-07T23:32:20.000+07:00,176,NextSong,Logged In,PUT,200,free,0,Selma,,NC,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",-78.260557,35.579476,48,Harris,Kai,M,1628311645000,Selena,Ven Conmigo/Perdoname (Live),388.51874,2026,8,23,7
2026-08-07T23:33:52.000+07:00,92,NextSong,Logged In,PUT,200,paid,16,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Oldelaf et Monsieur D,La fÃªte Ã  la prison,296.9334,2026,8,23,7
2026-08-07T23:34:01.000+07:00,191,NextSong,Logged In,PUT,200,paid,24,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Al Di Meola,Splendido Sundance,291.02975,2026,8,23,7
2026-08-07T23:38:48.000+07:00,92,NextSong,Logged In,PUT,200,paid,17,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Jean-Jacques Goldman;Edith Lefel;Malavoi,Chanson D'Amour,238.44527,2026,8,23,7
2026-08-07T23:38:52.000+07:00,191,NextSong,Logged In,PUT,200,paid,25,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Elephant Man,Head Gone/Wine Up Uh Self (Album Version),233.58649,2026,8,23,7
2026-08-07T23:42:45.000+07:00,191,NextSong,Logged In,PUT,200,paid,26,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Aram Shelton,All Dressed Up,540.52527,2026,8,23,7
2026-08-07T23:42:46.000+07:00,92,NextSong,Logged In,PUT,200,paid,18,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Nicole C. Mullen,Shooby (Live Version),237.16525,2026,8,23,7
2026-08-07T23:46:43.000+07:00,92,NextSong,Logged In,PUT,200,paid,19,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Lynn August,Trust In The Lord,262.5824,2026,8,23,7
2026-08-07T23:51:05.000+07:00,92,NextSong,Logged In,PUT,200,paid,20,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Mr. Grillo,Aqui Estoy,208.4567,2026,8,23,7
2026-08-07T23:51:45.000+07:00,191,NextSong,Logged In,PUT,200,paid,27,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,DJ Slugo,Designer Chick,207.49016,2026,8,23,7
2026-08-07T23:52:00.000+07:00,84,NextSong,Logged In,PUT,200,free,0,Stillwater,,NY,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-73.667271,43.001956,85,Sloan,Eva,F,1628311645000,Johnny Osbourne,Lend Me Your Chopper,215.30077,2026,8,23,7
2026-08-07T23:54:33.000+07:00,92,NextSong,Logged In,PUT,200,paid,21,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Scalplock,Protagonist (Album Version),66.0371,2026,8,23,7
2026-08-07T23:55:11.000+07:00,191,Home,Logged In,GET,200,paid,28,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,,,,2026,8,23,7
2026-08-07T23:55:12.000+07:00,191,NextSong,Logged In,PUT,200,paid,29,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Maximilian Hecker,Birch,370.02405,2026,8,23,7
2026-08-07T23:55:39.000+07:00,92,NextSong,Logged In,PUT,200,paid,22,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,The Cortinas,Radio Rape,219.01016,2026,8,23,7
2026-08-07T23:57:14.000+07:00,222,Login,Logged Out,PUT,307,free,0,Mesa,,AZ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-111.769015,33.448733,,,,,,,,,2026,8,23,7
2026-08-07T23:57:46.000+07:00,209,Home,Logged Out,GET,200,paid,0,Glade Spring,,VA,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",-81.767899,36.753256,,,,,,,,,2026,8,23,7
2026-08-07T23:58:02.000+07:00,222,Home,Logged In,GET,200,free,1,Mesa,,AZ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-111.769015,33.448733,30,Lin,Sima,F,1628311645000,,,,2026,8,23,7
2026-08-07T23:59:18.000+07:00,92,NextSong,Logged In,PUT,200,paid,23,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Kai Winding,Doodlin',212.92363,2026,8,23,7
2026-08-08T00:00:02.000+07:00,209,About,Logged Out,GET,200,paid,1,Glade Spring,,VA,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",-81.767899,36.753256,,,,,,,,,2026,8,0,8
2026-08-08T00:00:18.000+07:00,222,NextSong,Logged In,PUT,200,free,2,Mesa,,AZ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-111.769015,33.448733,30,Lin,Sima,F,1628311645000,Hank Locklin,Filipino Baby,159.03302,2026,8,0,8
2026-08-08T00:01:22.000+07:00,191,NextSong,Logged In,PUT,200,paid,30,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Eddie Cantor,Now's The Time To Fall In Love,155.61098,2026,8,0,8
2026-08-08T00:02:50.000+07:00,92,NextSong,Logged In,PUT,200,paid,24,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Leland Martin,Stone Cold Fingers (Bonus Track),175.62077,2026,8,0,8
2026-08-08T00:03:57.000+07:00,191,NextSong,Logged In,PUT,200,paid,31,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Paul Rogers,The Hunter,265.01178,2026,8,0,8
2026-08-08T00:05:45.000+07:00,92,NextSong,Logged In,PUT,200,paid,25,Fort Worth,,TX,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-97.523856,32.787009,93,Thomas,Layton,M,1628311645000,Disco D,6 A.M. Funk,235.07545,2026,8,0,8
2026-08-08T00:08:22.000+07:00,191,NextSong,Logged In,PUT,200,paid,32,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,151.53587,2026,8,0,8
2026-08-08T00:10:53.000+07:00,191,NextSong,Logged In,PUT,200,paid,33,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Rick Ross,They Know (Remix),105.40363,2026,8,0,8
2026-08-08T00:12:38.000+07:00,191,NextSong,Logged In,PUT,200,paid,34,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Gold City,What Child Is This?,165.09341,2026,8,0,8
2026-08-08T00:15:23.000+07:00,191,NextSong,Logged In,PUT,200,paid,35,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Captain Hollywood Project,The Way Love Is,338.36362,2026,8,0,8
2026-08-08T00:21:01.000+07:00,191,NextSong,Logged In,PUT,200,paid,36,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Seventh Day Slumber,Famous One,265.8216,2026,8,0,8
2026-08-08T00:25:26.000+07:00,191,NextSong,Logged In,PUT,200,paid,37,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Madonna,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],277.99466,2026,8,0,8
2026-08-08T00:30:03.000+07:00,191,NextSong,Logged In,PUT,200,paid,38,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,Aerosmith,Reefer Head Woman,241.8673,2026,8,0,8
2026-08-08T00:34:04.000+07:00,191,NextSong,Logged In,PUT,200,paid,39,Teaneck,,NJ,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",-74.011478,40.890317,71,Hill,Christopher,M,1628311645000,S.U.P,Back From The Garden (Live),320.02567,2026,8,0,8
