ts,sessionId,page,auth,method,status,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration,year,month,hour,day
2026-07-09T22:54:21.000+07:00,2393,NextSong,Logged In,PUT,200,paid,3,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,The Beatles,Yesterday,150.57412,2026,7,22,9
2026-07-09T22:57:40.000+07:00,2393,NextSong,Logged In,PUT,200,paid,4,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Taylor Swift,Yesterday,164.94535,2026,7,22,9
2026-07-09T23:00:37.000+07:00,2393,NextSong,Logged In,PUT,200,paid,5,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Coldplay,Fix You,182.12411,2026,7,23,9
2026-07-09T23:04:38.000+07:00,2393,NextSong,Logged In,PUT,200,paid,6,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Curtis Mayfield,Blank Space,180.0398,2026,7,23,9
2026-07-09T23:08:37.000+07:00,2393,NextSong,Logged In,PUT,200,paid,7,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Bob Dylan,Telegrama,302.89157,2026,7,23,9
2026-07-09T23:13:52.000+07:00,2393,NextSong,Logged In,PUT,200,paid,8,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Bob Dylan,Fix You,322.49603,2026,7,23,9
2026-07-09T23:19:51.000+07:00,2393,NextSong,Logged In,PUT,200,paid,9,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Jazzy B,The Harbour,283.78194,2026,7,23,9
2026-07-09T23:24:55.000+07:00,2393,NextSong,Logged In,PUT,200,paid,10,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Zeca Baleiro,Because You Loved Me,301.36093,2026,7,23,9
2026-07-09T23:30:32.000+07:00,2393,NextSong,Logged In,PUT,200,paid,11,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,507,Brown,Coen,M,1766950708000,Alexandre Desplat,Knight -> King 4,191.51582,2026,7,23,9
2026-07-10T04:22:21.000+07:00,3101,Home,Logged In,GET,200,free,1,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,310,Brown,Lydia,F,1738326748000,,,,2026,7,4,10
2026-07-10T04:23:36.000+07:00,3101,NextSong,Logged In,PUT,200,free,2,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,310,Brown,Lydia,F,1738326748000,Dario Marianelli,Blank Space,121.21718,2026,7,4,10
2026-07-10T04:26:49.000+07:00,3101,NextSong,Logged In,PUT,200,free,3,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,310,Brown,Lydia,F,1738326748000,Drake,Meeting Daisy,252.95852,2026,7,4,10
2026-07-10T05:50:38.000+07:00,1805,Home,Logged In,GET,200,paid,1,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,,,,2026,7,5,10
2026-07-10T05:51:38.000+07:00,1805,NextSong,Logged In,PUT,200,paid,2,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,Alexandre Desplat,Trying To Get To Heaven,286.86531,2026,7,5,10
2026-07-10T05:56:37.000+07:00,1805,NextSong,Logged In,PUT,200,paid,3,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,Zeca Baleiro,Let It Be,318.28562,2026,7,5,10
2026-07-10T06:02:27.000+07:00,1805,NextSong,Logged In,PUT,200,paid,4,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,Bally Sagoo,Hey Jamalo,147.40928,2026,7,6,10
2026-07-10T06:05:09.000+07:00,1805,NextSong,Logged In,PUT,200,paid,5,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,The Beatles,Soorma,252.561,2026,7,6,10
2026-07-10T06:09:38.000+07:00,1805,NextSong,Logged In,PUT,200,paid,6,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,Alexandre Desplat,Telegrama,209.02393,2026,7,6,10
2026-07-10T06:13:38.000+07:00,1805,NextSong,Logged In,PUT,200,paid,7,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.2333,39.8986,813,Santana,Aiden,F,1748148143000,Celine Dion,Love Story,164.58194,2026,7,6,10
2026-07-10T10:15:43.000+07:00,4509,Home,Logged In,GET,200,paid,1,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,,,,2026,7,10,10
2026-07-10T10:16:47.000+07:00,4509,NextSong,Logged In,PUT,200,paid,2,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Ed Sheeran,Because You Loved Me,338.44071,2026,7,10,10
2026-07-10T10:24:02.000+07:00,4509,NextSong,Logged In,PUT,200,paid,3,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Adele,Trying To Get To Heaven,251.12213,2026,7,10,10
2026-07-10T10:28:34.000+07:00,4509,NextSong,Logged In,PUT,200,paid,4,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Celine Dion,Soorma,329.08416,2026,7,10,10
2026-07-10T10:35:58.000+07:00,4509,NextSong,Logged In,PUT,200,paid,5,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Zeca Baleiro,Fix You,341.54484,2026,7,10,10
2026-07-10T10:38:05.000+07:00,3032,Home,Logged In,GET,200,paid,1,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,,,,2026,7,10,10
2026-07-10T10:38:37.000+07:00,3032,NextSong,Logged In,PUT,200,paid,2,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Bally Sagoo,Let It Be,263.96553,2026,7,10,10
2026-07-10T10:43:34.000+07:00,4509,NextSong,Logged In,PUT,200,paid,6,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Pagan Wanderer Lu,Let It Be,154.1341,2026,7,10,10
2026-07-10T10:44:53.000+07:00,3032,NextSong,Logged In,PUT,200,paid,3,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Alexandre Desplat,Because You Loved Me,350.86443,2026,7,10,10
2026-07-10T10:48:01.000+07:00,4509,NextSong,Logged In,PUT,200,paid,7,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,898,Cannon,Lillian,M,1721259495000,Bob Dylan,Hey Jamalo,233.77874,2026,7,10,10
2026-07-10T10:51:13.000+07:00,3032,NextSong,Logged In,PUT,200,paid,4,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Ed Sheeran,Love Story,135.2404,2026,7,10,10
2026-07-10T10:55:11.000+07:00,3032,NextSong,Logged In,PUT,200,paid,5,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Bally Sagoo,Love Story,358.45534,2026,7,10,10
2026-07-10T11:02:46.000+07:00,3032,NextSong,Logged In,PUT,200,paid,6,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Alexandre Desplat,Love Story,244.24071,2026,7,11,10
2026-07-10T11:03:57.000+07:00,1791,Home,Logged In,GET,200,free,1,Phoenix,,AZ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-112.074,33.4484,173,Jones,Michael,F,1741991481000,,,,2026,7,11,10
2026-07-10T11:04:22.000+07:00,1791,NextSong,Logged In,PUT,200,free,2,Phoenix,,AZ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-112.074,33.4484,173,Jones,Michael,F,1741991481000,Zeca Baleiro,Someone Like You,242.87766,2026,7,11,10
2026-07-10T11:07:11.000+07:00,3032,NextSong,Logged In,PUT,200,paid,7,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Zeca Baleiro,Telegrama,120.42948,2026,7,11,10
2026-07-10T11:11:08.000+07:00,3032,NextSong,Logged In,PUT,200,paid,8,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Drake,People Never Give Up,353.21123,2026,7,11,10
2026-07-10T11:17:47.000+07:00,3032,NextSong,Logged In,PUT,200,paid,9,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Bally Sagoo,Someone Like You,293.43861,2026,7,11,10
2026-07-10T11:23:03.000+07:00,3032,NextSong,Logged In,PUT,200,paid,10,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,The Beatles,People Never Give Up,254.20767,2026,7,11,10
2026-07-10T11:29:10.000+07:00,3032,NextSong,Logged In,PUT,200,paid,11,Phoenix,,AZ,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-112.074,33.4484,622,Miller,Jennifer,F,1765073603000,Ed Sheeran,God's Plan,281.27577,2026,7,11,10
2026-07-10T11:33:38.000+07:00,314,Home,Logged In,GET,200,paid,1,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,,,,2026,7,11,10
2026-07-10T11:33:57.000+07:00,314,NextSong,Logged In,PUT,200,paid,2,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,Curtis Mayfield,Fix You,122.41985,2026,7,11,10
2026-07-10T11:36:22.000+07:00,314,NextSong,Logged In,PUT,200,paid,3,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,Ed Sheeran,Shape of You,317.79697,2026,7,11,10
2026-07-10T11:42:59.000+07:00,314,NextSong,Logged In,PUT,200,paid,4,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,Alexandre Desplat,Hello,342.57091,2026,7,11,10
2026-07-10T11:50:09.000+07:00,314,NextSong,Logged In,PUT,200,paid,5,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,Drake,The Harbour,254.60167,2026,7,11,10
2026-07-10T11:54:37.000+07:00,314,NextSong,Logged In,PUT,200,paid,6,West Palm Beach,,FL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.0584,26.6696,417,Cannon,James,F,1745000821000,Drake,Fix You,157.13572,2026,7,11,10
2026-07-10T13:21:07.000+07:00,1902,Home,Logged In,GET,200,paid,1,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,,,,2026,7,13,10
2026-07-10T13:21:30.000+07:00,1902,NextSong,Logged In,PUT,200,paid,2,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Alexandre Desplat,Hello,152.23631,2026,7,13,10
2026-07-10T13:25:35.000+07:00,1902,NextSong,Logged In,PUT,200,paid,3,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Jazzy B,Because You Loved Me,146.0216,2026,7,13,10
2026-07-10T13:29:10.000+07:00,1902,NextSong,Logged In,PUT,200,paid,4,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Celine Dion,Telegrama,230.52425,2026,7,13,10
2026-07-10T13:33:57.000+07:00,1902,NextSong,Logged In,PUT,200,paid,5,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Jazzy B,Someone Like You,314.60332,2026,7,13,10
2026-07-10T13:39:39.000+07:00,1902,NextSong,Logged In,PUT,200,paid,6,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Dario Marianelli,God's Plan,131.30012,2026,7,13,10
2026-07-10T13:42:38.000+07:00,1902,NextSong,Logged In,PUT,200,paid,7,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Adele,Blank Space,184.4392,2026,7,13,10
2026-07-10T13:46:25.000+07:00,1902,NextSong,Logged In,PUT,200,paid,8,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Curtis Mayfield,Fix You,324.69001,2026,7,13,10
2026-07-10T13:52:02.000+07:00,1902,NextSong,Logged In,PUT,200,paid,9,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Taylor Swift,Trying To Get To Heaven,146.9864,2026,7,13,10
2026-07-10T13:55:16.000+07:00,1902,NextSong,Logged In,PUT,200,paid,10,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Zeca Baleiro,Shape of You,263.55928,2026,7,13,10
2026-07-10T14:00:25.000+07:00,1902,NextSong,Logged In,PUT,200,paid,11,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,988,Miller,Linda,M,1750790057000,Curtis Mayfield,Shape of You,209.75161,2026,7,14,10
2026-07-10T14:07:29.000+07:00,3150,Home,Logged In,GET,200,paid,1,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,,,,2026,7,14,10
2026-07-10T14:08:35.000+07:00,3150,NextSong,Logged In,PUT,200,paid,2,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Celine Dion,Soorma,302.59166,2026,7,14,10
2026-07-10T14:15:14.000+07:00,3150,NextSong,Logged In,PUT,200,paid,3,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Bob Dylan,Yesterday,325.4408,2026,7,14,10
2026-07-10T14:22:11.000+07:00,3150,NextSong,Logged In,PUT,200,paid,4,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Celine Dion,Someone Like You,283.70989,2026,7,14,10
2026-07-10T14:23:22.000+07:00,4945,Home,Logged In,GET,200,paid,1,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,,,,2026,7,14,10
2026-07-10T14:24:59.000+07:00,4945,NextSong,Logged In,PUT,200,paid,2,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Ed Sheeran,Love Story,185.68853,2026,7,14,10
2026-07-10T14:28:11.000+07:00,3150,NextSong,Logged In,PUT,200,paid,5,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Jazzy B,Trying To Get To Heaven,250.88235,2026,7,14,10
2026-07-10T14:29:34.000+07:00,4945,NextSong,Logged In,PUT,200,paid,3,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Bob Dylan,God's Plan,325.5119,2026,7,14,10
2026-07-10T14:33:52.000+07:00,3150,NextSong,Logged In,PUT,200,paid,6,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Celine Dion,Because You Loved Me,300.92577,2026,7,14,10
2026-07-10T14:35:27.000+07:00,4945,NextSong,Logged In,PUT,200,paid,4,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Bob Dylan,Because You Loved Me,171.2603,2026,7,14,10
2026-07-10T14:39:10.000+07:00,3150,NextSong,Logged In,PUT,200,paid,7,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,121,Jones,Ivan,F,1713031670000,Drake,Hey Jude,161.72739,2026,7,14,10
2026-07-10T14:39:17.000+07:00,4945,NextSong,Logged In,PUT,200,paid,5,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Drake,Hey Jamalo,329.98533,2026,7,14,10
2026-07-10T14:46:05.000+07:00,4945,NextSong,Logged In,PUT,200,paid,6,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Drake,Trying To Get To Heaven,176.08865,2026,7,14,10
2026-07-10T14:50:18.000+07:00,4945,NextSong,Logged In,PUT,200,paid,7,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Taylor Swift,People Never Give Up,296.11679,2026,7,14,10
2026-07-10T14:53:46.000+07:00,2012,Home,Logged In,GET,200,free,1,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,,,,2026,7,14,10
2026-07-10T14:55:02.000+07:00,2012,NextSong,Logged In,PUT,200,free,2,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Ed Sheeran,Trying To Get To Heaven,178.34257,2026,7,14,10
2026-07-10T14:56:27.000+07:00,4945,NextSong,Logged In,PUT,200,paid,8,Chicago,,IL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-87.6298,41.8781,383,Mathews,James,F,1712347577000,Adele,Hey Jamalo,204.87215,2026,7,14,10
2026-07-10T14:59:53.000+07:00,2012,NextSong,Logged In,PUT,200,free,3,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Drake,Shape of You,282.15224,2026,7,14,10
2026-07-10T15:06:25.000+07:00,2012,NextSong,Logged In,PUT,200,free,4,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Dario Marianelli,Soorma,358.34304,2026,7,15,10
2026-07-10T15:12:55.000+07:00,2012,NextSong,Logged In,PUT,200,free,5,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Curtis Mayfield,Fix You,292.84283,2026,7,15,10
2026-07-10T15:18:03.000+07:00,2012,NextSong,Logged In,PUT,200,free,6,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Coldplay,Yellow,225.80925,2026,7,15,10
2026-07-10T15:23:49.000+07:00,2012,NextSong,Logged In,PUT,200,free,7,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,36,Barber,Michael,M,1738245234000,Jazzy B,Yesterday,267.97297,2026,7,15,10
2026-07-10T15:23:59.000+07:00,3841,Home,Logged In,GET,200,paid,1,Los Angeles,,CA,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-118.2437,34.0522,126,Johnson,Coen,M,1735105815000,,,,2026,7,15,10
